Date,Close
2019-06-03,6600.0
2019-06-04,6600.0
2019-06-05,6600.0
2019-06-06,6600.0
2019-06-07,6600.0
2019-06-10,6900.0
2019-06-11,7050.0
2019-06-12,7025.0
2019-06-13,7025.0
2019-06-14,7050.0
2019-06-17,6900.0
2019-06-18,7050.0
2019-06-20,7000.0
2019-06-21,7075.0
2019-06-24,7050.0
2019-06-25,6975.0
2019-06-26,6950.0
2019-06-27,7000.0
2019-06-28,7025.0
2019-07-01,7075.0
2019-07-02,7125.0
2019-07-03,7100.0
2019-07-04,7050.0
2019-07-05,7000.0
2019-07-08,6925.0
2019-07-09,6850.0
2019-07-10,6900.0
2019-07-11,6850.0
2019-07-12,6775.0
2019-07-15,6775.0
2019-07-16,6900.0
2019-07-17,6975.0
2019-07-18,7050.0
2019-07-19,7050.0
2019-07-22,6950.0
2019-07-23,7075.0
2019-07-24,6950.0
2019-07-25,6975.0
2019-07-26,6675.0
2019-07-29,6900.0
2019-07-30,6900.0
2019-07-31,7075.0
2019-08-01,7225.0
2019-08-02,7075.0
2019-08-05,7050.0
2019-08-06,7050.0
2019-08-07,7200.0
2019-08-08,7425.0
2019-08-09,7475.0
2019-08-12,7525.0
2019-08-13,7400.0
2019-08-14,7450.0
2019-08-15,7575.0
2019-08-16,7575.0
2019-08-19,7675.0
2019-08-20,7775.0
2019-08-21,7700.0
2019-08-22,7600.0
2019-08-23,7775.0
2019-08-26,7725.0
2019-08-27,7750.0
2019-08-28,7750.0
2019-08-29,7825.0
2019-08-30,7925.0
2019-09-02,8000.0
2019-09-03,8000.0
2019-09-04,7925.0
2019-09-05,8025.0
2019-09-06,7975.0
2019-09-09,8000.0
2019-09-10,7950.0
2019-09-11,7750.0
2019-09-12,7550.0
2019-09-13,7500.0
2019-09-16,7750.0
2019-09-17,7775.0
2019-09-18,7875.0
2019-09-19,7875.0
2019-09-20,7700.0
2019-09-23,7650.0
2019-09-24,7600.0
2019-09-25,7625.0
2019-09-26,7725.0
2019-09-27,7825.0
2019-09-30,7700.0
2019-10-01,7625.0
2019-10-02,7675.0
2019-10-03,7675.0
2019-10-04,7850.0
2019-10-07,7700.0
2019-10-08,7775.0
2019-10-09,7800.0
2019-10-10,7650.0
2019-10-11,7650.0
2019-10-14,7700.0
2019-10-15,7600.0
2019-10-16,7575.0
2019-10-17,7650.0
2019-10-18,7550.0
2019-10-21,7475.0
2019-10-22,7375.0
2019-10-23,7550.0
2019-10-24,7650.0
2019-10-25,7550.0
2019-10-28,7700.0
2019-10-29,7500.0
2019-10-30,7600.0
2019-10-31,7700.0
2019-11-01,7750.0
2019-11-04,7800.0
2019-11-05,8000.0
2019-11-06,7875.0
2019-11-07,7750.0
2019-11-08,7750.0
2019-11-11,7925.0
2019-11-12,7825.0
2019-11-13,7775.0
2019-11-14,7700.0
2019-11-15,7875.0
2019-11-18,7975.0
2019-11-19,7950.0
2019-11-20,8000.0
2019-11-21,7950.0
2019-11-22,7925.0
2019-11-25,7950.0
2019-11-26,7950.0
2019-11-27,7950.0
2019-11-28,7925.0
2019-11-29,7950.0
2019-12-02,8000.0
2019-12-03,7950.0
2019-12-04,7850.0
2019-12-05,7875.0
2019-12-06,8000.0
2019-12-09,8025.0
2019-12-10,7950.0
2019-12-11,7850.0
2019-12-12,7625.0
2019-12-13,7750.0
2019-12-16,7875.0
2019-12-17,7950.0
2019-12-18,7950.0
2019-12-19,7925.0
2019-12-20,7925.0
2019-12-23,7950.0
2019-12-26,7800.0
2019-12-27,7925.0
2019-12-30,7925.0
2020-01-02,7975.0
2020-01-03,8025.0
2020-01-06,8000.0
2020-01-07,8200.0
2020-01-08,8225.0
2020-01-09,8250.0
2020-01-10,8250.0
2020-01-13,8150.0
2020-01-14,8125.0
2020-01-15,8050.0
2020-01-16,8175.0
2020-01-17,8250.0
2020-01-20,8250.0
2020-01-21,8250.0
2020-01-22,8050.0
2020-01-23,8150.0
2020-01-24,8200.0
2020-01-27,8125.0
2020-01-28,8125.0
2020-01-29,7925.0
2020-01-30,7900.0
2020-01-31,7825.0
2020-02-03,7675.0
2020-02-04,7750.0
2020-02-05,7750.0
2020-02-06,7700.0
2020-02-07,7850.0
2020-02-10,7750.0
2020-02-11,7675.0
2020-02-12,7000.0
2020-02-13,7000.0
2020-02-14,7150.0
2020-02-17,7150.0
2020-02-18,7100.0
2020-02-19,7050.0
2020-02-20,7300.0
2020-02-21,7200.0
2020-02-24,7200.0
2020-02-25,7225.0
2020-02-26,7025.0
2020-02-27,6900.0
2020-02-28,6500.0
2020-03-02,6675.0
2020-03-03,7125.0
2020-03-04,7175.0
2020-03-05,7200.0
2020-03-06,6950.0
2020-03-09,6375.0
2020-03-10,6750.0
2020-03-11,6800.0
2020-03-12,6650.0
2020-03-13,6650.0
2020-03-16,6425.0
2020-03-17,6125.0
2020-03-18,6075.0
2020-03-19,5650.0
2020-03-20,5750.0
2020-03-23,5350.0
2020-03-24,5050.0
2020-03-26,5975.0
2020-03-27,6800.0
2020-03-30,6350.0
2020-03-31,6350.0
2020-04-01,6350.0
2020-04-02,6800.0
2020-04-03,6600.0
2020-04-06,6725.0
2020-04-07,6525.0
2020-04-08,6250.0
2020-04-09,6375.0
2020-04-13,6400.0
2020-04-14,6450.0
2020-04-15,6425.0
2020-04-16,6050.0
2020-04-17,6250.0
2020-04-20,6225.0
2020-04-21,6275.0
2020-04-22,6300.0
2020-04-23,6525.0
2020-04-24,6325.0
2020-04-27,6300.0
2020-04-28,6475.0
2020-04-29,6675.0
2020-04-30,6525.0
2020-05-04,6600.0
2020-05-05,6525.0
2020-05-06,6500.0
2020-05-08,6625.0
2020-05-11,6525.0
2020-05-12,6325.0
2020-05-13,6325.0
2020-05-14,6575.0
2020-05-15,6575.0
2020-05-18,6500.0
2020-05-19,6750.0
2020-05-20,6425.0
2020-05-26,6000.0
2020-05-27,5600.0
2020-05-28,5675.0
2020-05-29,5750.0
2020-06-02,6025.0
2020-06-03,6200.0
2020-06-04,6150.0
2020-06-05,6150.0
2020-06-08,6200.0
2020-06-09,6300.0
2020-06-10,6150.0
2020-06-11,6100.0
2020-06-12,6100.0
2020-06-15,6200.0
2020-06-16,6400.0
2020-06-17,6550.0
2020-06-18,6475.0
2020-06-19,6575.0
2020-06-22,6575.0
2020-06-23,6425.0
2020-06-24,6525.0
2020-06-25,6375.0
2020-06-26,6675.0
2020-06-29,6750.0
2020-06-30,6525.0
2020-07-01,6550.0
2020-07-02,6575.0
2020-07-03,6675.0
2020-07-06,6625.0
2020-07-07,6575.0
2020-07-08,6625.0
2020-07-09,6550.0
2020-07-10,6500.0
2020-07-13,6575.0
2020-07-14,6600.0
2020-07-15,6525.0
2020-07-16,6625.0
2020-07-17,6550.0
2020-07-20,6600.0
2020-07-21,6675.0
2020-07-22,6675.0
2020-07-23,6725.0
2020-07-24,6475.0
2020-07-27,6475.0
2020-07-28,6425.0
2020-07-29,6400.0
2020-07-30,6450.0
2020-08-03,6475.0
2020-08-04,6750.0
2020-08-05,7075.0
2020-08-06,7025.0
2020-08-07,6875.0
2020-08-10,6975.0
2020-08-11,7050.0
2020-08-12,7050.0
2020-08-13,7225.0
2020-08-14,7325.0
2020-08-18,7250.0
2020-08-19,7200.0
2020-08-24,7500.0
2020-08-25,7850.0
2020-08-26,7675.0
2020-08-27,7675.0
2020-08-28,7625.0
2020-08-31,7625.0
2020-09-01,7650.0
2020-09-02,7750.0
2020-09-03,7725.0
2020-09-04,7600.0
2020-09-07,7800.0
2020-09-08,7900.0
2020-09-09,7575.0
2020-09-10,7250.0
2020-09-11,7575.0
2020-09-14,7800.0
2020-09-15,7675.0
2020-09-16,7600.0
2020-09-17,7400.0
2020-09-18,7525.0
2020-09-21,7525.0
2020-09-22,7525.0
2020-09-23,7425.0
2020-09-24,7125.0
2020-09-25,7125.0
2020-09-28,7000.0
2020-09-29,7000.0
2020-09-30,7150.0
2020-10-01,7175.0
2020-10-02,7075.0
2020-10-05,7100.0
2020-10-06,7225.0
2020-10-07,7125.0
2020-10-08,7225.0
2020-10-09,7225.0
2020-10-12,7200.0
2020-10-13,7250.0
2020-10-14,7125.0
2020-10-15,7050.0
2020-10-16,7075.0
2020-10-19,7150.0
2020-10-20,7025.0
2020-10-21,7075.0
2020-10-22,7225.0
2020-10-23,7075.0
2020-10-26,7075.0
2020-10-27,7000.0
2020-11-02,7025.0
2020-11-03,7000.0
2020-11-04,6950.0
2020-11-05,7125.0
2020-11-06,7175.0
2020-11-09,7200.0
2020-11-10,7150.0
2020-11-11,7050.0
2020-11-12,7175.0
2020-11-13,7100.0
2020-11-16,7150.0
2020-11-17,7275.0
2020-11-18,7350.0
2020-11-19,7275.0
2020-11-20,7225.0
2020-11-23,7275.0
2020-11-24,7250.0
2020-11-25,7150.0
2020-11-26,7225.0
2020-11-27,7300.0
2020-11-30,7100.0
2020-12-01,7100.0
2020-12-02,7150.0
2020-12-03,7050.0
2020-12-04,7025.0
2020-12-07,7100.0
2020-12-08,7000.0
2020-12-10,6975.0
2020-12-11,6925.0
2020-12-14,7025.0
2020-12-15,6900.0
2020-12-16,6900.0
2020-12-17,6850.0
2020-12-18,6825.0
2020-12-21,7050.0
2020-12-22,6825.0
2020-12-23,6800.0
2020-12-28,6925.0
2020-12-29,6825.0
2020-12-30,6850.0
2021-01-04,6825.0
2021-01-05,6850.0
2021-01-06,6750.0
2021-01-07,6775.0
2021-01-08,6800.0
2021-01-11,6750.0
2021-01-12,6725.0
2021-01-13,6700.0
2021-01-14,6725.0
2021-01-15,6675.0
2021-01-18,6850.0
2021-01-19,6800.0
2021-01-20,6750.0
2021-01-21,6775.0
2021-01-22,6675.0
2021-01-25,6625.0
2021-01-26,6575.0
2021-01-27,6550.0
2021-01-28,6325.0
2021-01-29,6050.0
2021-02-01,6250.0
2021-02-02,6325.0
2021-02-03,6300.0
2021-02-04,6325.0
2021-02-05,6325.0
2021-02-08,6250.0
2021-02-09,6150.0
2021-02-10,6125.0
2021-02-11,6300.0
2021-02-15,6150.0
2021-02-16,6100.0
2021-02-17,6100.0
2021-02-18,6050.0
2021-02-19,6075.0
2021-02-22,6050.0
2021-02-23,6050.0
2021-02-24,6100.0
2021-02-25,6125.0
2021-02-26,6050.0
2021-03-01,6100.0
2021-03-02,6275.0
2021-03-03,6300.0
2021-03-04,6200.0
2021-03-05,6125.0
2021-03-08,6175.0
2021-03-09,6200.0
2021-03-10,6400.0
2021-03-12,6375.0
2021-03-15,6400.0
2021-03-16,6400.0
2021-03-17,6350.0
2021-03-18,6300.0
2021-03-19,6500.0
2021-03-22,6350.0
2021-03-23,6675.0
2021-03-24,6725.0
2021-03-25,6625.0
2021-03-26,6750.0
2021-03-29,6800.0
2021-03-30,6700.0
2021-03-31,6600.0
2021-04-01,6725.0
2021-04-05,6650.0
2021-04-06,6750.0
2021-04-07,6775.0
2021-04-08,6675.0
2021-04-09,6600.0
2021-04-12,6600.0
2021-04-13,6575.0
2021-04-14,6575.0
2021-04-15,6650.0
2021-04-16,6700.0
2021-04-19,6750.0
2021-04-20,6750.0
2021-04-21,6775.0
2021-04-22,6675.0
2021-04-23,6750.0
2021-04-26,6675.0
2021-04-27,6525.0
2021-04-28,6675.0
2021-04-29,6525.0
2021-04-30,6525.0
2021-05-03,6475.0
2021-05-04,6575.0
2021-05-05,6500.0
2021-05-06,6550.0
2021-05-07,6500.0
2021-05-10,6575.0
2021-05-11,6575.0
2021-05-17,6350.0
2021-05-18,6375.0
2021-05-19,6375.0
2021-05-20,6375.0
2021-05-21,6350.0
2021-05-24,6275.0
2021-05-25,6300.0
2021-05-27,6250.0
2021-05-28,6225.0
2021-05-31,6350.0
2021-06-02,6450.0
2021-06-03,6675.0
2021-06-04,6575.0
2021-06-07,6575.0
2021-06-08,6375.0
2021-06-09,6275.0
2021-06-10,6250.0
2021-06-11,6275.0
2021-06-14,6275.0
2021-06-15,6250.0
2021-06-16,6275.0
2021-06-17,6250.0
2021-06-18,5975.0
2021-06-21,6025.0
2021-06-22,6175.0
2021-06-23,6025.0
2021-06-24,5975.0
2021-06-25,6050.0
2021-06-28,6000.0
2021-06-29,6225.0
2021-06-30,6175.0
2021-07-01,6550.0
2021-07-02,6575.0
2021-07-05,6450.0
2021-07-06,6450.0
2021-07-07,6450.0
2021-07-08,6425.0
2021-07-09,6475.0
2021-07-12,6600.0
2021-07-13,6625.0
2021-07-14,6625.0
2021-07-15,6675.0
2021-07-16,6625.0
2021-07-19,6650.0
2021-07-21,6525.0
2021-07-22,6525.0
2021-07-23,6475.0
2021-07-26,6500.0
2021-07-27,6575.0
2021-07-28,6500.0
2021-07-29,6375.0
2021-07-30,6075.0
2021-08-02,6175.0
2021-08-03,6125.0
2021-08-04,6175.0
2021-08-05,6200.0
2021-08-06,6225.0
2021-08-09,6150.0
2021-08-10,6125.0
2021-08-12,6200.0
2021-08-13,6225.0
2021-08-16,6350.0
2021-08-18,6400.0
2021-08-19,6250.0
2021-08-20,6175.0
2021-08-23,6225.0
2021-08-24,6300.0
2021-08-25,6325.0
2021-08-26,6275.0
2021-08-27,6425.0
2021-08-30,6525.0
2021-08-31,6175.0
2021-09-01,6350.0
2021-09-02,6450.0
2021-09-03,6525.0
2021-09-06,6475.0
2021-09-07,6250.0
2021-09-08,6175.0
2021-09-09,6275.0
2021-09-10,6225.0
2021-09-13,6225.0
2021-09-14,6175.0
2021-09-15,6250.0
2021-09-16,6200.0
2021-09-17,6200.0
2021-09-20,6150.0
2021-09-21,6150.0
2021-09-22,6200.0
2021-09-23,6150.0
2021-09-24,6150.0
2021-09-27,6100.0
2021-09-28,6150.0
2021-09-29,6150.0
2021-09-30,6350.0
2021-10-01,6250.0
2021-10-04,6425.0
2021-10-05,6500.0
2021-10-06,6600.0
2021-10-07,6700.0
2021-10-08,6700.0
2021-10-11,6625.0
2021-10-12,6675.0
2021-10-13,6775.0
2021-10-14,6850.0
2021-10-15,6775.0
2021-10-18,6775.0
2021-10-19,6825.0
2021-10-21,6700.0
2021-10-22,6650.0
2021-10-25,6650.0
2021-10-26,6675.0
2021-10-27,6475.0
2021-10-28,6400.0
2021-10-29,6350.0
2021-11-01,6275.0
2021-11-02,6275.0
2021-11-03,6250.0
2021-11-04,6275.0
2021-11-05,6250.0
2021-11-08,6275.0
2021-11-09,6350.0
2021-11-10,6275.0
2021-11-11,6325.0
2021-11-12,6350.0
2021-11-15,6300.0
2021-11-16,6300.0
2021-11-17,6300.0
2021-11-18,6550.0
2021-11-19,6550.0
2021-11-22,6625.0
2021-11-23,6600.0
2021-11-24,6550.0
2021-11-25,6475.0
2021-11-26,6350.0
2021-11-29,6500.0
2021-11-30,6300.0
2021-12-01,6525.0
2021-12-02,6475.0
2021-12-03,6450.0
2021-12-06,6425.0
2021-12-07,6350.0
2021-12-08,6375.0
2021-12-09,6550.0
2021-12-10,6625.0
2021-12-13,6550.0
2021-12-14,6450.0
2021-12-15,6500.0
2021-12-16,6425.0
2021-12-17,6475.0
2021-12-20,6375.0
2021-12-21,6375.0
2021-12-22,6300.0
2021-12-23,6375.0
2021-12-24,6400.0
2021-12-27,6375.0
2021-12-28,6325.0
2021-12-29,6400.0
2021-12-30,6325.0
