Date,Close
2020-04-22,3160.0
2020-04-23,3070.0
2020-04-24,3090.0
2020-04-27,3150.0
2020-04-28,3160.0
2020-04-29,3350.0
2020-04-30,3500.0
2020-05-04,3320.0
2020-05-05,3320.0
2020-05-06,3240.0
2020-05-08,3190.0
2020-05-11,3220.0
2020-05-12,3150.0
2020-05-13,3160.0
2020-05-14,3070.0
2020-05-15,3100.0
2020-05-18,3220.0
2020-05-19,3270.0
2020-05-20,3180.0
2020-05-26,3250.0
2020-05-27,3170.0
2020-05-28,3130.0
2020-05-29,3150.0
2020-06-02,3250.0
2020-06-03,3290.0
2020-06-04,3300.0
2020-06-05,3230.0
2020-06-08,3230.0
2020-06-09,3140.0
2020-06-10,3110.0
2020-06-11,3080.0
2020-06-12,3030.0
2020-06-15,3090.0
2020-06-16,3200.0
2020-06-17,3210.0
2020-06-18,3280.0
2020-06-19,3280.0
2020-06-22,3200.0
2020-06-23,3130.0
2020-06-24,3180.0
2020-06-25,3160.0
2020-06-26,3190.0
2020-06-29,3180.0
2020-06-30,3050.0
2020-07-01,3040.0
2020-07-02,3140.0
2020-07-03,3120.0
2020-07-06,3050.0
2020-07-07,3120.0
2020-07-08,3150.0
2020-07-09,3110.0
2020-07-10,3110.0
2020-07-13,3090.0
2020-07-14,3080.0
2020-07-15,3090.0
2020-07-16,3100.0
2020-07-17,3060.0
2020-07-20,3060.0
2020-07-21,3060.0
2020-07-22,3070.0
2020-07-23,3070.0
2020-07-24,3020.0
2020-07-27,3040.0
2020-07-28,3020.0
2020-07-29,3000.0
2020-07-30,3050.0
2020-08-03,2920.0
2020-08-04,2950.0
2020-08-05,3020.0
2020-08-06,3020.0
2020-08-07,2980.0
2020-08-10,2970.0
2020-08-11,2930.0
2020-08-12,2950.0
2020-08-13,3010.0
2020-08-14,3030.0
2020-08-18,3050.0
2020-08-19,3000.0
2020-08-24,3000.0
2020-08-25,2980.0
2020-08-26,3020.0
2020-08-27,2990.0
2020-08-28,2960.0
2020-08-31,2860.0
2020-09-01,2900.0
2020-09-02,2950.0
2020-09-03,2900.0
2020-09-04,2860.0
2020-09-07,2900.0
2020-09-08,2860.0
2020-09-09,2800.0
2020-09-10,2700.0
2020-09-11,2810.0
2020-09-14,2890.0
2020-09-15,2830.0
2020-09-16,2790.0
2020-09-17,2820.0
2020-09-18,2890.0
2020-09-21,2810.0
2020-09-22,2780.0
2020-09-23,2800.0
2020-09-24,2730.0
2020-09-25,2690.0
2020-09-28,2660.0
2020-09-29,2630.0
2020-09-30,2560.0
2020-10-01,2750.0
2020-10-02,2680.0
2020-10-05,2650.0
2020-10-06,2650.0
2020-10-07,2660.0
2020-10-08,2700.0
2020-10-09,2730.0
2020-10-12,2730.0
2020-10-13,2730.0
2020-10-14,2810.0
2020-10-15,2780.0
2020-10-16,2750.0
2020-10-19,2710.0
2020-10-20,2670.0
2020-10-21,2680.0
2020-10-22,2700.0
2020-10-23,2630.0
2020-10-26,2650.0
2020-10-27,2620.0
2020-11-02,2560.0
2020-11-03,2580.0
2020-11-04,2580.0
2020-11-05,2770.0
2020-11-06,2830.0
2020-11-09,2880.0
2020-11-10,2860.0
2020-11-11,3080.0
2020-11-12,3040.0
2020-11-13,2990.0
2020-11-16,3070.0
2020-11-17,3220.0
2020-11-18,3180.0
2020-11-19,3170.0
2020-11-20,3220.0
2020-11-23,3320.0
2020-11-24,3350.0
2020-11-25,3280.0
2020-11-26,3470.0
2020-11-27,3460.0
2020-11-30,3230.0
2020-12-01,3240.0
2020-12-02,3330.0
2020-12-03,3300.0
2020-12-04,3250.0
2020-12-07,3330.0
2020-12-08,3300.0
2020-12-10,3260.0
2020-12-11,3280.0
2020-12-14,3320.0
2020-12-15,3450.0
2020-12-16,3610.0
2020-12-17,3540.0
2020-12-18,3510.0
2020-12-21,3520.0
2020-12-22,3360.0
2020-12-23,3320.0
2020-12-28,3430.0
2020-12-29,3420.0
2020-12-30,3310.0
2021-01-04,3490.0
2021-01-05,3470.0
2021-01-06,3370.0
2021-01-07,3390.0
2021-01-08,3570.0
2021-01-11,3600.0
2021-01-12,3510.0
2021-01-13,3480.0
2021-01-14,3500.0
2021-01-15,3480.0
2021-01-18,3450.0
2021-01-19,3410.0
2021-01-20,3470.0
2021-01-21,3480.0
2021-01-22,3390.0
2021-01-25,3370.0
2021-01-26,3260.0
2021-01-27,3380.0
2021-01-28,3240.0
2021-01-29,3110.0
2021-02-01,3230.0
2021-02-02,3270.0
2021-02-03,3240.0
2021-02-04,3290.0
2021-02-05,3290.0
2021-02-08,3280.0
2021-02-09,3200.0
2021-02-10,3190.0
2021-02-11,3190.0
2021-02-15,3220.0
2021-02-16,3210.0
2021-02-17,3150.0
2021-02-18,3180.0
2021-02-19,3210.0
2021-02-22,3170.0
2021-02-23,3470.0
2021-02-24,3480.0
2021-02-25,3490.0
2021-02-26,3490.0
2021-03-01,3490.0
2021-03-02,3460.0
2021-03-03,3440.0
2021-03-04,3360.0
2021-03-05,3320.0
2021-03-08,3340.0
2021-03-09,3290.0
2021-03-10,3400.0
2021-03-12,3450.0
2021-03-15,3380.0
2021-03-16,3360.0
2021-03-17,3390.0
2021-03-18,3450.0
2021-03-19,3440.0
2021-03-22,3380.0
2021-03-23,3360.0
2021-03-24,3370.0
2021-03-25,3410.0
2021-03-26,3490.0
2021-03-29,3410.0
2021-03-30,3380.0
2021-03-31,3420.0
2021-04-01,3390.0
2021-04-05,3380.0
2021-04-06,3370.0
2021-04-07,3400.0
2021-04-08,3390.0
2021-04-09,3360.0
2021-04-12,3310.0
2021-04-13,3330.0
2021-04-14,3340.0
2021-04-15,3360.0
2021-04-16,3360.0
2021-04-19,3340.0
2021-04-20,3320.0
2021-04-21,3280.0
2021-04-22,3330.0
2021-04-23,3310.0
2021-04-26,3250.0
2021-04-27,3160.0
2021-04-28,3140.0
2021-04-29,3200.0
2021-04-30,3200.0
2021-05-03,3170.0
2021-05-04,3210.0
2021-05-05,3200.0
2021-05-06,3190.0
2021-05-07,3190.0
2021-05-10,3170.0
2021-05-11,3180.0
2021-05-17,3190.0
2021-05-18,3180.0
2021-05-19,3160.0
2021-05-20,3310.0
2021-05-21,3270.0
2021-05-24,3260.0
2021-05-25,3300.0
2021-05-27,3380.0
2021-05-28,3270.0
2021-05-31,3440.0
2021-06-02,3450.0
2021-06-03,3490.0
2021-06-04,3500.0
2021-06-07,3550.0
2021-06-08,3500.0
2021-06-09,3390.0
2021-06-10,3480.0
2021-06-11,3470.0
2021-06-14,3410.0
2021-06-15,3440.0
2021-06-16,3410.0
2021-06-17,3350.0
2021-06-18,3350.0
2021-06-21,3300.0
2021-06-22,3300.0
2021-06-23,3370.0
2021-06-24,3250.0
2021-06-25,3250.0
2021-06-28,3170.0
2021-06-29,3160.0
2021-06-30,3150.0
2021-07-01,3110.0
2021-07-02,3070.0
2021-07-05,3040.0
2021-07-06,3010.0
2021-07-07,3030.0
2021-07-08,3010.0
2021-07-09,3160.0
2021-07-12,3130.0
2021-07-13,3070.0
2021-07-14,3060.0
2021-07-15,3130.0
2021-07-16,3170.0
2021-07-19,3220.0
2021-07-21,3210.0
2021-07-22,3260.0
2021-07-23,3170.0
2021-07-26,3190.0
2021-07-27,3270.0
2021-07-28,3190.0
2021-07-29,3230.0
2021-07-30,3240.0
2021-08-02,3310.0
2021-08-03,3330.0
2021-08-04,3370.0
2021-08-05,3340.0
2021-08-06,3320.0
2021-08-09,3250.0
2021-08-10,3230.0
2021-08-12,3350.0
2021-08-13,3300.0
2021-08-16,3340.0
2021-08-18,3420.0
2021-08-19,3390.0
2021-08-20,3400.0
2021-08-23,3440.0
2021-08-24,3400.0
2021-08-25,3370.0
2021-08-26,3360.0
2021-08-27,3320.0
2021-08-30,3400.0
2021-08-31,3400.0
2021-09-01,3340.0
2021-09-02,3370.0
2021-09-03,3390.0
2021-09-06,3390.0
2021-09-07,3380.0
2021-09-08,3330.0
2021-09-09,3390.0
2021-09-10,3330.0
2021-09-13,3350.0
2021-09-14,3440.0
2021-09-15,3450.0
2021-09-16,3440.0
2021-09-17,3530.0
2021-09-20,3520.0
2021-09-21,3530.0
2021-09-22,3590.0
2021-09-23,3560.0
2021-09-24,3560.0
2021-09-27,3520.0
2021-09-28,3530.0
2021-09-29,3530.0
2021-09-30,3690.0
2021-10-01,3660.0
2021-10-04,3670.0
2021-10-05,3670.0
2021-10-06,3760.0
2021-10-07,3720.0
2021-10-08,3800.0
2021-10-11,3810.0
2021-10-12,3780.0
2021-10-13,3770.0
2021-10-14,3830.0
2021-10-15,3810.0
2021-10-18,3790.0
2021-10-19,3740.0
2021-10-21,3850.0
2021-10-22,3870.0
2021-10-25,3780.0
2021-10-26,3800.0
2021-10-27,3790.0
2021-10-28,3750.0
2021-10-29,3800.0
2021-11-01,3700.0
2021-11-02,3660.0
2021-11-03,3720.0
2021-11-04,3770.0
2021-11-05,3770.0
2021-11-08,3750.0
2021-11-09,3710.0
2021-11-10,3700.0
2021-11-11,3650.0
2021-11-12,3600.0
2021-11-15,3600.0
2021-11-16,3670.0
2021-11-17,3630.0
2021-11-18,3630.0
2021-11-19,3900.0
2021-11-22,3800.0
2021-11-23,3800.0
2021-11-24,3800.0
2021-11-25,4000.0
2021-11-26,4010.0
2021-11-29,4140.0
2021-11-30,3990.0
2021-12-01,4080.0
2021-12-02,4160.0
2021-12-03,4070.0
2021-12-06,4170.0
2021-12-07,4150.0
2021-12-08,4090.0
2021-12-09,4150.0
2021-12-10,4150.0
2021-12-13,4080.0
2021-12-14,4100.0
2021-12-15,4080.0
2021-12-16,4100.0
2021-12-17,4100.0
2021-12-20,4080.0
2021-12-21,4160.0
2021-12-22,4110.0
2021-12-23,4160.0
2021-12-24,4110.0
2021-12-27,4080.0
2021-12-28,4090.0
2021-12-29,4080.0
2021-12-30,4040.0
